,Train Loss,Val Loss
0,0.006186545250571318,0.01075460942746091
1,0.001170036523596218,0.0048300771458176
2,0.0005288065141574506,0.004566262187291488
3,0.00043035059238035774,0.004498610160860208
4,0.00035795491334108647,0.003648545451079281
5,0.0002930069667403968,0.0038391853378161945
6,0.00026059560814732413,0.0035825442949666718
7,0.00022492910180556462,0.0033141677368824962
8,0.00019116519684385567,0.003316366878848853
9,0.00017382060565359787,0.003199258763631171
